n  ,algo   ,time                  ,comparisons
 9 ,insert ,0.011205673217773438  ,         36
 9 ,merge  ,0.009059906005859375  ,         17
 9 ,hybrid ,0.0059604644775390625 ,         20
10 ,insert ,0.011920928955078125  ,         45
10 ,merge  ,0.010013580322265625  ,         22
10 ,hybrid ,0.008344650268554688  ,         23
11 ,insert ,0.013113021850585938  ,         55
11 ,merge  ,0.010728836059570312  ,         24
11 ,hybrid ,0.009059906005859375  ,         25
12 ,insert ,0.017881393432617188  ,         66
12 ,merge  ,0.011920928955078125  ,         31
12 ,hybrid ,0.008821487426757812  ,         32
13 ,insert ,0.023126602172851562  ,         78
13 ,merge  ,0.013113021850585938  ,         36
13 ,hybrid ,0.010967254638671875  ,         38
14 ,insert ,0.025033950805664062  ,         91
14 ,merge  ,0.015020370483398438  ,         40
14 ,hybrid ,0.011920928955078125  ,         42
15 ,insert ,0.0247955322265625    ,        105
15 ,merge  ,0.01621246337890625   ,         45
15 ,hybrid ,0.013113021850585938  ,         48
16 ,insert ,0.03218650817871094   ,        120
16 ,merge  ,0.016927719116210938  ,         43
16 ,hybrid ,0.014066696166992188  ,         50
17 ,insert ,0.03695487976074219   ,        136
17 ,merge  ,0.01811981201171875   ,         49
17 ,hybrid ,0.015974044799804688  ,         53
18 ,insert ,0.034809112548828125  ,        153
18 ,merge  ,0.02002716064453125   ,         52
18 ,hybrid ,0.01621246337890625   ,         55
19 ,insert ,0.04315376281738281   ,        171
19 ,merge  ,0.02193450927734375   ,         58
19 ,hybrid ,0.017881393432617188  ,         60
20 ,insert ,0.04410743713378906   ,        190
20 ,merge  ,0.02288818359375      ,         66
20 ,hybrid ,0.02002716064453125   ,         67
21 ,insert ,0.04100799560546875   ,        210
21 ,merge  ,0.024080276489257812  ,         59
21 ,hybrid ,0.019788742065429688  ,         61
22 ,insert ,0.05698204040527344   ,        231
22 ,merge  ,0.025987625122070312  ,         76
22 ,hybrid ,0.023126602172851562  ,         78
23 ,insert ,0.0629425048828125    ,        253
23 ,merge  ,0.026941299438476562  ,         79
23 ,hybrid ,0.02288818359375      ,         81
24 ,insert ,0.06794929504394531   ,        276
24 ,merge  ,0.028133392333984375  ,         80
24 ,hybrid ,0.02288818359375      ,         84
25 ,insert ,0.06890296936035156   ,        300
25 ,merge  ,0.030040740966796875  ,         89
25 ,hybrid ,0.025987625122070312  ,         92
26 ,insert ,0.07772445678710938   ,        325
26 ,merge  ,0.031948089599609375  ,         94
26 ,hybrid ,0.027179718017578125  ,         98
27 ,insert ,0.08606910705566406   ,        351
27 ,merge  ,0.03170967102050781   ,         94
27 ,hybrid ,0.027179718017578125  ,         99
28 ,insert ,0.09298324584960938   ,        378
28 ,merge  ,0.03409385681152344   ,        102
28 ,hybrid ,0.028848648071289062  ,        108
29 ,insert ,0.09393692016601562   ,        406
29 ,merge  ,0.03504753112792969   ,        109
29 ,hybrid ,0.029087066650390625  ,        117
30 ,insert ,0.11086463928222656   ,        435
30 ,merge  ,0.03719329833984375   ,        112
30 ,hybrid ,0.031948089599609375  ,        119
31 ,insert ,0.12683868408203125   ,        465
31 ,merge  ,0.03910064697265625   ,        117
31 ,hybrid ,0.031948089599609375  ,        126
32 ,insert ,0.12421607971191406   ,        496
32 ,merge  ,0.03981590270996094   ,        120
32 ,hybrid ,0.032901763916015625  ,        130
33 ,insert ,0.125885009765625     ,        528
33 ,merge  ,0.04100799560546875   ,        127
33 ,hybrid ,0.0362396240234375    ,        137
34 ,insert ,0.14591217041015625   ,        561
34 ,merge  ,0.04291534423828125   ,        128
34 ,hybrid ,0.03719329833984375   ,        137
35 ,insert ,0.15211105346679688   ,        595
35 ,merge  ,0.04482269287109375   ,        137
35 ,hybrid ,0.03814697265625      ,        146
36 ,insert ,0.1499652862548828    ,        630
36 ,merge  ,0.04696846008300781   ,        142
36 ,hybrid ,0.04124641418457031   ,        148
37 ,insert ,0.15592575073242188   ,        666
37 ,merge  ,0.048160552978515625  ,        150
37 ,hybrid ,0.041961669921875     ,        155
38 ,insert ,0.15997886657714844   ,        703
38 ,merge  ,0.049114227294921875  ,        152
38 ,hybrid ,0.0438690185546875    ,        156
39 ,insert ,0.17905235290527344   ,        741
39 ,merge  ,0.05221366882324219   ,        166
39 ,hybrid ,0.04482269287109375   ,        168
40 ,insert ,0.1957416534423828    ,        780
40 ,merge  ,0.05412101745605469   ,        168
40 ,hybrid ,0.04696846008300781   ,        170
41 ,insert ,0.19884109497070312   ,        820
41 ,merge  ,0.05507469177246094   ,        174
41 ,hybrid ,0.04887580871582031   ,        176
42 ,insert ,0.1919269561767578    ,        861
42 ,merge  ,0.05602836608886719   ,        175
42 ,hybrid ,0.050067901611328125  ,        179
43 ,insert ,0.2110004425048828    ,        903
43 ,merge  ,0.05817413330078125   ,        185
43 ,hybrid ,0.051021575927734375  ,        187
44 ,insert ,0.23698806762695312   ,        946
44 ,merge  ,0.05888938903808594   ,        183
44 ,hybrid ,0.05125999450683594   ,        187
45 ,insert ,0.24175643920898438   ,        990
45 ,merge  ,0.06127357482910156   ,        196
45 ,hybrid ,0.053882598876953125  ,        200
46 ,insert ,0.24509429931640625   ,       1035
46 ,merge  ,0.0629425048828125    ,        200
46 ,hybrid ,0.052928924560546875  ,        207
47 ,insert ,0.2589225769042969    ,       1081
47 ,merge  ,0.06413459777832031   ,        209
47 ,hybrid ,0.053882598876953125  ,        214
48 ,insert ,0.2770423889160156    ,       1128
48 ,merge  ,0.06699562072753906   ,        211
48 ,hybrid ,0.05412101745605469   ,        217
49 ,insert ,0.26297569274902344   ,       1176
49 ,merge  ,0.06818771362304688   ,        215
49 ,hybrid ,0.05602836608886719   ,        222
 2 ,insert ,0.0                   ,          1
 2 ,merge  ,0.0007152557373046875 ,          1
 2 ,hybrid ,0.00095367431640625   ,          1
 3 ,insert ,0.00095367431640625   ,          3
 3 ,merge  ,0.0019073486328125    ,          2
 3 ,hybrid ,0.0011920928955078125 ,          3
 4 ,insert ,0.0030994415283203125 ,          6
 4 ,merge  ,0.0030994415283203125 ,          5
 4 ,hybrid ,0.0016689300537109375 ,          6
 5 ,insert ,0.0030994415283203125 ,         10
 5 ,merge  ,0.0040531158447265625 ,          5
 5 ,hybrid ,0.00286102294921875   ,          6
 6 ,insert ,0.0040531158447265625 ,         15
 6 ,merge  ,0.0050067901611328125 ,         10
 6 ,hybrid ,0.0030994415283203125 ,         11
 7 ,insert ,0.0059604644775390625 ,         21
 7 ,merge  ,0.007152557373046875  ,         14
 7 ,hybrid ,0.003814697265625     ,         15
 8 ,insert ,0.007867813110351562  ,         28
 8 ,merge  ,0.008106231689453125  ,         17
 8 ,hybrid ,0.0050067901611328125 ,         19
 9 ,insert ,0.010013580322265625  ,         36
 9 ,merge  ,0.007867813110351562  ,         18
 9 ,hybrid ,0.007152557373046875  ,         20
10 ,insert ,0.013828277587890625  ,         45
10 ,merge  ,0.009059906005859375  ,         22
10 ,hybrid ,0.008106231689453125  ,         23
11 ,insert ,0.01621246337890625   ,         55
11 ,merge  ,0.010967254638671875  ,         29
11 ,hybrid ,0.008821487426757812  ,         29
12 ,insert ,0.019073486328125     ,         66
12 ,merge  ,0.011920928955078125  ,         30
12 ,hybrid ,0.010013580322265625  ,         31
13 ,insert ,0.02002716064453125   ,         78
13 ,merge  ,0.014066696166992188  ,         35
13 ,hybrid ,0.010967254638671875  ,         37
14 ,insert ,0.025272369384765625  ,         91
14 ,merge  ,0.014781951904296875  ,         40
14 ,hybrid ,0.011920928955078125  ,         43
15 ,insert ,0.028848648071289062  ,        105
15 ,merge  ,0.016927719116210938  ,         42
15 ,hybrid ,0.013113021850585938  ,         47
16 ,insert ,0.027894973754882812  ,        120
16 ,merge  ,0.016927719116210938  ,         47
16 ,hybrid ,0.014066696166992188  ,         52
17 ,insert ,0.03504753112792969   ,        136
17 ,merge  ,0.018835067749023438  ,         50
17 ,hybrid ,0.01621246337890625   ,         57
18 ,insert ,0.04291534423828125   ,        153
18 ,merge  ,0.02002716064453125   ,         59
18 ,hybrid ,0.01811981201171875   ,         61
19 ,insert ,0.04291534423828125   ,        171
19 ,merge  ,0.022172927856445312  ,         59
19 ,hybrid ,0.017881393432617188  ,         60
20 ,insert ,0.04601478576660156   ,        190
20 ,merge  ,0.02193450927734375   ,         64
20 ,hybrid ,0.0209808349609375    ,         65
21 ,insert ,0.050067901611328125  ,        210
21 ,merge  ,0.025033950805664062  ,         71
21 ,hybrid ,0.02193450927734375   ,         71
22 ,insert ,0.06413459777832031   ,        231
22 ,merge  ,0.025033950805664062  ,         73
22 ,hybrid ,0.02193450927734375   ,         76
23 ,insert ,0.05412101745605469   ,        253
23 ,merge  ,0.026226043701171875  ,         78
23 ,hybrid ,0.02193450927734375   ,         80
24 ,insert ,0.0629425048828125    ,        276
24 ,merge  ,0.029087066650390625  ,         79
24 ,hybrid ,0.02193450927734375   ,         85
25 ,insert ,0.07891654968261719   ,        300
25 ,merge  ,0.029087066650390625  ,         85
25 ,hybrid ,0.024080276489257812  ,         86
26 ,insert ,0.07915496826171875   ,        325
26 ,merge  ,0.031948089599609375  ,         94
26 ,hybrid ,0.025987625122070312  ,        100
27 ,insert ,0.08702278137207031   ,        351
27 ,merge  ,0.032901763916015625  ,         97
27 ,hybrid ,0.026941299438476562  ,        102
28 ,insert ,0.09393692016601562   ,        378
28 ,merge  ,0.03409385681152344   ,        101
28 ,hybrid ,0.028848648071289062  ,        109
29 ,insert ,0.102996826171875     ,        406
29 ,merge  ,0.03600120544433594   ,        105
29 ,hybrid ,0.030040740966796875  ,        112
30 ,insert ,0.102996826171875     ,        435
30 ,merge  ,0.03600120544433594   ,        113
30 ,hybrid ,0.03218650817871094   ,        123
31 ,insert ,0.11301040649414062   ,        465
31 ,merge  ,0.03790855407714844   ,        118
31 ,hybrid ,0.032901763916015625  ,        127
32 ,insert ,0.11897087097167969   ,        496
32 ,merge  ,0.03981590270996094   ,        121
32 ,hybrid ,0.03409385681152344   ,        130
33 ,insert ,0.13375282287597656   ,        528
33 ,merge  ,0.04220008850097656   ,        127
33 ,hybrid ,0.034809112548828125  ,        136
34 ,insert ,0.1327991485595703    ,        561
34 ,merge  ,0.041961669921875     ,        132
34 ,hybrid ,0.03504753112792969   ,        140
35 ,insert ,0.1380443572998047    ,        595
35 ,merge  ,0.04506111145019531   ,        140
35 ,hybrid ,0.03886222839355469   ,        147
36 ,insert ,0.1621246337890625    ,        630
36 ,merge  ,0.04673004150390625   ,        148
36 ,hybrid ,0.04220008850097656   ,        153
37 ,insert ,0.1518726348876953    ,        666
37 ,merge  ,0.04792213439941406   ,        143
37 ,hybrid ,0.04100799560546875   ,        150
38 ,insert ,0.17213821411132812   ,        703
38 ,merge  ,0.04982948303222656   ,        153
38 ,hybrid ,0.04410743713378906   ,        158
39 ,insert ,0.19216537475585938   ,        741
39 ,merge  ,0.051021575927734375  ,        157
39 ,hybrid ,0.04482269287109375   ,        160
40 ,insert ,0.1919269561767578    ,        780
40 ,merge  ,0.05221366882324219   ,        158
40 ,hybrid ,0.04696846008300781   ,        161
41 ,insert ,0.18668174743652344   ,        820
41 ,merge  ,0.05412101745605469   ,        165
41 ,hybrid ,0.04696846008300781   ,        170
42 ,insert ,0.19407272338867188   ,        861
42 ,merge  ,0.053882598876953125  ,        172
42 ,hybrid ,0.04696846008300781   ,        176
43 ,insert ,0.21767616271972656   ,        903
43 ,merge  ,0.057220458984375     ,        180
43 ,hybrid ,0.04982948303222656   ,        182
44 ,insert ,0.21791458129882812   ,        946
44 ,merge  ,0.05698204040527344   ,        186
44 ,hybrid ,0.049114227294921875  ,        193
45 ,insert ,0.2548694610595703    ,        990
45 ,merge  ,0.05793571472167969   ,        193
45 ,hybrid ,0.050067901611328125  ,        199
46 ,insert ,0.22101402282714844   ,       1035
46 ,merge  ,0.06103515625         ,        200
46 ,hybrid ,0.053882598876953125  ,        202
47 ,insert ,0.2541542053222656    ,       1081
47 ,merge  ,0.06508827209472656   ,        210
47 ,hybrid ,0.05459785461425781   ,        214
48 ,insert ,0.2598762512207031    ,       1128
48 ,merge  ,0.0629425048828125    ,        206
48 ,hybrid ,0.05507469177246094   ,        211
49 ,insert ,0.27108192443847656   ,       1176
49 ,merge  ,0.06508827209472656   ,        220
49 ,hybrid ,0.056743621826171875  ,        229
 2 ,insert ,0.0007152557373046875 ,          1
 2 ,merge  ,0.00095367431640625   ,          1
 2 ,hybrid ,0.0011920928955078125 ,          1
 3 ,insert ,0.00095367431640625   ,          3
 3 ,merge  ,0.0021457672119140625 ,          3
 3 ,hybrid ,0.0007152557373046875 ,          3
 4 ,insert ,0.00286102294921875   ,          6
 4 ,merge  ,0.0030994415283203125 ,          5
 4 ,hybrid ,0.0030994415283203125 ,          6
 5 ,insert ,0.00286102294921875   ,         10
 5 ,merge  ,0.0040531158447265625 ,          7
 5 ,hybrid ,0.0030994415283203125 ,          7
 6 ,insert ,0.0050067901611328125 ,         15
 6 ,merge  ,0.0050067901611328125 ,          8
 6 ,hybrid ,0.0040531158447265625 ,          9
 7 ,insert ,0.006198883056640625  ,         21
 7 ,merge  ,0.0059604644775390625 ,         13
 7 ,hybrid ,0.0050067901611328125 ,         14
 8 ,insert ,0.0069141387939453125 ,         28
 8 ,merge  ,0.0069141387939453125 ,         15
 8 ,hybrid ,0.006198883056640625  ,         18
 9 ,insert ,0.010013580322265625  ,         36
 9 ,merge  ,0.008106231689453125  ,         20
 9 ,hybrid ,0.0069141387939453125 ,         22
10 ,insert ,0.010013580322265625  ,         45
10 ,merge  ,0.009059906005859375  ,         22
10 ,hybrid ,0.0069141387939453125 ,         24
11 ,insert ,0.015974044799804688  ,         55
11 ,merge  ,0.009775161743164062  ,         27
11 ,hybrid ,0.007867813110351562  ,         28
12 ,insert ,0.013828277587890625  ,         66
12 ,merge  ,0.010967254638671875  ,         28
12 ,hybrid ,0.008821487426757812  ,         29
13 ,insert ,0.019788742065429688  ,         78
13 ,merge  ,0.013113021850585938  ,         32
13 ,hybrid ,0.010013580322265625  ,         34
14 ,insert ,0.019073486328125     ,         91
14 ,merge  ,0.013828277587890625  ,         36
14 ,hybrid ,0.010967254638671875  ,         40
15 ,insert ,0.027894973754882812  ,        105
15 ,merge  ,0.015974044799804688  ,         43
15 ,hybrid ,0.013828277587890625  ,         47
16 ,insert ,0.031948089599609375  ,        120
16 ,merge  ,0.0171661376953125    ,         44
16 ,hybrid ,0.013828277587890625  ,         51
17 ,insert ,0.031948089599609375  ,        136
17 ,merge  ,0.019073486328125     ,         49
17 ,hybrid ,0.014781951904296875  ,         54
18 ,insert ,0.0362396240234375    ,        153
18 ,merge  ,0.019788742065429688  ,         51
18 ,hybrid ,0.015974044799804688  ,         56
19 ,insert ,0.041961669921875     ,        171
19 ,merge  ,0.02193450927734375   ,         58
19 ,hybrid ,0.017881393432617188  ,         61
20 ,insert ,0.052928924560546875  ,        190
20 ,merge  ,0.022172927856445312  ,         61
20 ,hybrid ,0.019788742065429688  ,         62
21 ,insert ,0.051975250244140625  ,        210
21 ,merge  ,0.024080276489257812  ,         68
21 ,hybrid ,0.0209808349609375    ,         69
22 ,insert ,0.04696846008300781   ,        231
22 ,merge  ,0.0247955322265625    ,         69
22 ,hybrid ,0.0209808349609375    ,         71
23 ,insert ,0.06198883056640625   ,        253
23 ,merge  ,0.026941299438476562  ,         80
23 ,hybrid ,0.02288818359375      ,         82
24 ,insert ,0.07200241088867188   ,        276
24 ,merge  ,0.028848648071289062  ,         80
24 ,hybrid ,0.024080276489257812  ,         85
25 ,insert ,0.07605552673339844   ,        300
25 ,merge  ,0.028848648071289062  ,         87
25 ,hybrid ,0.025033950805664062  ,         91
26 ,insert ,0.07796287536621094   ,        325
26 ,merge  ,0.030994415283203125  ,         94
26 ,hybrid ,0.027179718017578125  ,        100
27 ,insert ,0.09083747863769531   ,        351
27 ,merge  ,0.03409385681152344   ,         94
27 ,hybrid ,0.029087066650390625  ,        100
28 ,insert ,0.09298324584960938   ,        378
28 ,merge  ,0.03600120544433594   ,        108
28 ,hybrid ,0.030040740966796875  ,        113
29 ,insert ,0.11587142944335938   ,        406
29 ,merge  ,0.04100799560546875   ,        108
29 ,hybrid ,0.033855438232421875  ,        117
30 ,insert ,0.11396408081054688   ,        435
30 ,merge  ,0.04291534423828125   ,        111
30 ,hybrid ,0.03504753112792969   ,        118
31 ,insert ,0.13589859008789062   ,        465
31 ,merge  ,0.04410743713378906   ,        115
31 ,hybrid ,0.03814697265625      ,        128
32 ,insert ,0.14710426330566406   ,        496
32 ,merge  ,0.0457763671875       ,        118
32 ,hybrid ,0.03719329833984375   ,        127
