sizeOfArray,algo,time,comparisions
113918,merge,402.73308753967285,1771721
113918,hybrid,384.9959373474121,1798166
113962,merge,403.1093120574951,1772004
113962,hybrid,383.42976570129395,1798488
114064,merge,403.6538600921631,1773824
114064,hybrid,383.61287117004395,1800632
114203,merge,404.4361114501953,1775982
114203,hybrid,385.25986671447754,1802724
114321,merge,405.850887298584,1777751
114321,hybrid,383.84294509887695,1804787
114447,merge,407.74989128112793,1780460
114447,hybrid,393.4588432312012,1807472
114489,merge,404.9100875854492,1780894
114489,hybrid,385.59818267822266,1807945
114553,merge,410.74204444885254,1782125
114553,hybrid,393.06020736694336,1809328
114697,merge,406.2619209289551,1784672
114697,hybrid,390.761137008667,1811751
114793,merge,407.3350429534912,1786686
114793,hybrid,386.1050605773926,1813928
114925,merge,407.3009490966797,1788529
114925,hybrid,388.26489448547363,1815993
115043,merge,407.7720642089844,1790298
115043,hybrid,388.2632255554199,1817862
115103,merge,408.08892250061035,1791220
115103,hybrid,387.042760848999,1818942
115159,merge,418.1540012359619,1792094
115159,hybrid,399.4171619415283,1819873
115260,merge,418.8549518585205,1793908
115260,hybrid,398.15688133239746,1821727
115392,merge,420.89009284973145,1796461
115392,hybrid,398.5867500305176,1824435
115499,merge,410.581111907959,1798278
115499,hybrid,388.232946395874,1826306
115639,merge,415.35115242004395,1800181
115639,hybrid,393.4330940246582,1828452
115709,merge,416.9042110443115,1801714
115709,hybrid,392.25220680236816,1829914
115795,merge,410.41111946105957,1802999
115795,hybrid,390.6822204589844,1831422
115877,merge,417.039155960083,1804680
115877,hybrid,411.10801696777344,1833160
115967,merge,411.0288619995117,1806158
115967,hybrid,390.90514183044434,1834787
116134,merge,412.8391742706299,1808711
116134,hybrid,410.56203842163086,1837470
116169,merge,422.26696014404297,1809270
116169,hybrid,394.320011138916,1838008
116329,merge,419.24285888671875,1812019
116329,hybrid,401.00789070129395,1840989
116385,merge,412.3060703277588,1813116
116385,hybrid,392.1537399291992,1841971
116465,merge,413.3470058441162,1814678
116465,hybrid,401.2107849121094,1843827
116628,merge,432.22570419311523,1817179
116628,hybrid,412.8701686859131,1846527
116680,merge,422.3630428314209,1817940
116680,hybrid,411.8528366088867,1847157
116752,merge,430.27305603027344,1819390
116752,hybrid,415.8599376678467,1848696
116900,merge,438.33279609680176,1821752
116900,hybrid,416.72706604003906,1851216
116990,merge,425.645112991333,1823077
116990,hybrid,413.62905502319336,1852831
117088,merge,421.8108654022217,1825099
117088,hybrid,394.7710990905762,1854773
117227,merge,420.2601909637451,1827381
117227,hybrid,394.50788497924805,1857277
117250,merge,418.61701011657715,1827678
117250,hybrid,395.9221839904785,1857562
117356,merge,419.47317123413086,1829560
117356,hybrid,396.2092399597168,1859515
117496,merge,420.2570915222168,1831795
117496,hybrid,396.2118625640869,1861892
117556,merge,420.1810359954834,1832734
117556,hybrid,411.7758274078369,1862763
117741,merge,416.35894775390625,1835897
117741,hybrid,397.4940776824951,1866343
117769,merge,417.4962043762207,1836486
117769,hybrid,399.72496032714844,1866914
117938,merge,422.33800888061523,1839544
117938,hybrid,397.36008644104004,1869936
117978,merge,420.61305046081543,1839912
117978,hybrid,408.4968566894531,1870423
118074,merge,419.8651313781738,1841440
118074,hybrid,400.3629684448242,1872108
118157,merge,420.6259250640869,1843189
118157,hybrid,397.80592918395996,1873803
118295,merge,420.21918296813965,1845714
118295,hybrid,400.10690689086914,1876529
118364,merge,418.80083084106445,1846903
118364,hybrid,399.3971347808838,1877992
118522,merge,420.3031063079834,1849909
118522,hybrid,399.8539447784424,1881155
118644,merge,419.52991485595703,1851169
118644,hybrid,396.0552215576172,1882445
118658,merge,416.35894775390625,1851691
118658,hybrid,397.87912368774414,1883006
118754,merge,423.65002632141113,1853017
118754,hybrid,398.78392219543457,1884353
118874,merge,423.9189624786377,1854804
118874,hybrid,400.01678466796875,1886296
118951,merge,436.86413764953613,1856602
118951,hybrid,414.456844329834,1888253
119052,merge,424.854040145874,1857962
119052,hybrid,400.3288745880127,1889841
119215,merge,424.5131015777588,1860835
119215,hybrid,403.5170078277588,1892681
119261,merge,435.11080741882324,1861528
119261,hybrid,412.43505477905273,1893257
119368,merge,423.54774475097656,1863955
119368,hybrid,402.58002281188965,1895869
119531,merge,421.4792251586914,1866217
119531,hybrid,395.8902359008789,1898513
119603,merge,422.5606918334961,1867340
119603,hybrid,399.0049362182617,1899539
119652,merge,426.5439510345459,1868209
119652,hybrid,413.4988784790039,1900553
119814,merge,429.78501319885254,1871390
119814,hybrid,405.3671360015869,1903779
119920,merge,424.75295066833496,1873194
119920,hybrid,405.9751033782959,1905853
119954,merge,426.4969825744629,1873501
119954,hybrid,407.6261520385742,1906115
120087,merge,427.51097679138184,1876082
120087,hybrid,406.19587898254395,1908738
120170,merge,424.97730255126953,1877632
120170,hybrid,405.17711639404297,1910184
120338,merge,453.930139541626,1880009
120338,hybrid,402.9388427734375,1912960
120400,merge,426.47290229797363,1880669
120400,hybrid,406.77571296691895,1913754
120499,merge,428.77197265625,1882843
120499,hybrid,407.46593475341797,1915967
120570,merge,423.54702949523926,1884373
120570,hybrid,399.2800712585449,1917504
120734,merge,430.2380084991455,1886785
120734,hybrid,407.21678733825684,1920212
120839,merge,430.68909645080566,1888384
120839,hybrid,408.1869125366211,1922007
120898,merge,427.63280868530273,1889396
120898,hybrid,409.35707092285156,1923020
121040,merge,430.9709072113037,1892097
121040,hybrid,408.92505645751953,1925753
121083,merge,430.2101135253906,1892876
121083,hybrid,410.22706031799316,1926680
121190,merge,426.18298530578613,1894437
121190,hybrid,402.6927947998047,1928291
121251,merge,429.5670986175537,1895921
121251,hybrid,407.46021270751953,1929776
121442,merge,454.84209060668945,1898801
121442,hybrid,422.5168228149414,1932881
121504,merge,432.30581283569336,1900093
121504,hybrid,410.6628894805908,1934295
121633,merge,432.45410919189453,1901994
121633,hybrid,410.4151725769043,1936206
121695,merge,426.62811279296875,1903072
121695,hybrid,404.249906539917,1937436
121794,merge,428.39980125427246,1904744
121794,hybrid,404.8881530761719,1939265
121870,merge,435.3463649749756,1906149
121870,hybrid,410.1102352142334,1940602
121989,merge,430.3600788116455,1908140
121989,hybrid,404.5381546020508,1942729
122142,merge,430.830717086792,1910332
122142,hybrid,406.79001808166504,1945043
122196,merge,434.3762397766113,1911202
122196,hybrid,408.2653522491455,1946036
122325,merge,435.43291091918945,1914181
122325,hybrid,407.804012298584,1949164
122427,merge,433.2461357116699,1915520
122427,hybrid,414.13211822509766,1950512
122512,merge,438.4450912475586,1916866
122512,hybrid,411.3810062408447,1951968
122585,merge,435.53614616394043,1918268
122585,hybrid,415.7979488372803,1953566
122712,merge,433.7038993835449,1920186
122712,hybrid,411.5490913391113,1955646
122805,merge,434.8921775817871,1922309
122805,hybrid,416.837215423584,1957768
122874,merge,432.99198150634766,1923249
122874,hybrid,412.5847816467285,1958653
122963,merge,438.8420581817627,1924249
122963,hybrid,424.92103576660156,1959909
123088,merge,442.0607089996338,1926701
123088,hybrid,427.448034286499,1962359
123246,merge,438.89617919921875,1929501
123246,hybrid,417.1628952026367,1965435
123328,merge,438.9822483062744,1930568
123328,hybrid,417.1252250671387,1966568
123355,merge,435.58406829833984,1931426
123355,hybrid,417.9871082305908,1967326
123466,merge,436.66696548461914,1933291
123466,hybrid,418.03789138793945,1969393
123617,merge,440.2129650115967,1935678
123617,hybrid,413.15507888793945,1972076
123725,merge,436.4931583404541,1937615
123725,hybrid,414.7942066192627,1973933
123750,merge,440.3090476989746,1938292
123750,hybrid,419.07191276550293,1974543
123947,merge,439.30816650390625,1941733
123947,hybrid,413.2568836212158,1978320
124019,merge,436.85197830200195,1942509
124019,hybrid,421.7369556427002,1979078
124054,merge,440.34814834594727,1942917
124054,hybrid,418.12777519226074,1979563
124184,merge,440.83666801452637,1945039
124184,hybrid,420.971155166626,1981837
124315,merge,442.42405891418457,1947591
124315,hybrid,419.53516006469727,1984451
124448,merge,439.3739700317383,1950177
124448,hybrid,413.6488437652588,1987258
124488,merge,442.9500102996826,1950783
124488,hybrid,413.0139350891113,1987776
124605,merge,446.260929107666,1952697
124605,hybrid,434.22698974609375,1989857
124718,merge,446.7120170593262,1954478
124718,hybrid,413.6033058166504,1991676
124754,merge,440.2909278869629,1955283
124754,hybrid,421.9939708709717,1992640
124883,merge,442.61908531188965,1957091
124883,hybrid,422.06501960754395,1994749
124991,merge,440.9337043762207,1959137
124991,hybrid,421.983003616333,1996758
125130,merge,447.7417469024658,1961471
125130,hybrid,420.61400413513184,1999099
125151,merge,446.4869499206543,1961886
125151,hybrid,421.3120937347412,1999681
125332,merge,446.43712043762207,1965095
125332,hybrid,423.88224601745605,2002987
125382,merge,449.5348930358887,1965977
125382,hybrid,418.69473457336426,2003904
125471,merge,447.1609592437744,1967230
125471,hybrid,422.9869842529297,2005182
125566,merge,441.4327144622803,1968843
125566,hybrid,423.6938953399658,2006956
125702,merge,442.7330493927002,1971164
125702,hybrid,423.1100082397461,2009590
125798,merge,447.1728801727295,1972997
125798,hybrid,423.1400489807129,2011422
125863,merge,445.6818103790283,1973974
125863,hybrid,422.374963760376,2012370
126022,merge,456.26306533813477,1976792
126022,hybrid,422.9598045349121,2015387
126110,merge,450.6387710571289,1978310
126110,hybrid,419.5988178253174,2017106
126205,merge,449.48792457580566,1979639
126205,hybrid,431.6871166229248,2018586
126273,merge,452.3642063140869,1980870
126273,hybrid,424.50404167175293,2019749
126408,merge,447.83782958984375,1983102
126408,hybrid,427.5839328765869,2022066
126458,merge,447.0057487487793,1984182
126458,hybrid,419.6939468383789,2023147
126586,merge,451.3700008392334,1986372
126586,hybrid,428.82394790649414,2025566
126736,merge,452.1329402923584,1988728
126736,hybrid,421.12207412719727,2028003
126760,merge,455.0042152404785,1989110
126760,hybrid,431.7331314086914,2028403
126901,merge,450.75273513793945,1991537
126901,hybrid,425.89592933654785,2030986
127013,merge,457.3230743408203,1993524
127013,hybrid,436.25593185424805,2033166
127058,merge,463.84382247924805,1994339
127058,hybrid,439.03207778930664,2033924
127238,merge,456.10904693603516,1997483
127238,hybrid,437.8798007965088,2037295
127310,merge,451.86781883239746,1998530
127310,hybrid,429.8360347747803,2038483
127389,merge,452.93116569519043,1999766
127389,hybrid,430.0670623779297,2039619
127490,merge,455.20472526550293,2001585
127490,hybrid,429.4090270996094,2041737
127589,merge,453.3109664916992,2003504
127589,hybrid,428.12204360961914,2043674
127742,merge,455.7640552520752,2005834
127742,hybrid,430.30285835266113,2046090
127844,merge,453.1290531158447,2007626
127844,hybrid,443.45903396606445,2048119
127947,merge,451.6758918762207,2009497
127947,hybrid,428.2948970794678,2049906
128010,merge,449.89705085754395,2010701
128010,hybrid,429.6112060546875,2051200
128068,merge,450.81210136413574,2011291
128068,hybrid,427.77490615844727,2051984
128191,merge,450.70695877075195,2013525
128191,hybrid,430.7689666748047,2054345
128295,merge,472.10192680358887,2015523
128295,hybrid,457.15880393981934,2056354
128449,merge,479.5801639556885,2018184
128449,hybrid,458.82511138916016,2059212
128523,merge,459.59019660949707,2018911
128523,hybrid,430.4518699645996,2060097
128551,merge,455.2762508392334,2019740
128551,hybrid,437.76488304138184,2060880
128701,merge,459.55395698547363,2022433
128701,hybrid,430.2997589111328,2063651
128751,merge,456.1600685119629,2022840
128751,hybrid,438.41004371643066,2064141
128861,merge,456.8600654602051,2024987
128861,hybrid,435.9149932861328,2066437
129009,merge,453.9778232574463,2027687
129009,hybrid,438.9791488647461,2069329
129121,merge,455.6138515472412,2029378
129121,hybrid,431.69593811035156,2071112
129222,merge,458.65607261657715,2030674
129222,hybrid,438.5521411895752,2072863
129275,merge,454.2858600616455,2031801
129275,hybrid,434.0078830718994,2073708
129431,merge,471.9412326812744,2034485
129431,hybrid,441.1771297454834,2076414
129451,merge,461.2250328063965,2035114
129451,hybrid,456.7570686340332,2077087
129605,merge,468.0211544036865,2037860
129605,hybrid,436.46717071533203,2080031
129724,merge,461.2689018249512,2039689
129724,hybrid,438.5190010070801,2082052
129842,merge,459.89203453063965,2041325
129842,hybrid,438.2479190826416,2083696
129933,merge,462.7118110656738,2043181
129933,hybrid,440.871000289917,2085690
129954,merge,459.3510627746582,2043559
129954,hybrid,453.4792900085449,2086133
130112,merge,459.1078758239746,2046117
130112,hybrid,436.4137649536133,2088851
130179,merge,457.7779769897461,2047328
130179,hybrid,441.241979598999,2090170
130260,merge,465.2588367462158,2048794
130260,hybrid,464.169979095459,2091760
130423,merge,462.8880023956299,2051617
130423,hybrid,443.9537525177002,2094644
130451,merge,463.49596977233887,2051986
130451,hybrid,435.2388381958008,2095053
130566,merge,465.26312828063965,2053770
130566,hybrid,435.7471466064453,2097021
130692,merge,463.5477066040039,2055918
130692,hybrid,440.99998474121094,2099211
130770,merge,461.29322052001953,2057518
130770,hybrid,443.3460235595703,2100849
130947,merge,463.02175521850586,2060535
130947,hybrid,462.3091220855713,2104167
130962,merge,461.8690013885498,2060681
130962,hybrid,453.7389278411865,2104306
131079,merge,479.65097427368164,2062594
131079,hybrid,452.9862403869629,2106317
131227,merge,506.6249370574951,2065533
131227,hybrid,450.8700370788574,2108968
131335,merge,502.55894660949707,2066665
131335,hybrid,455.46698570251465,2110161
131444,merge,501.77717208862305,2069261
131444,hybrid,484.281063079834,2112517
131535,merge,504.38499450683594,2070549
131535,hybrid,477.5869846343994,2113785
131587,merge,480.0899028778076,2071537
131587,hybrid,448.045015335083,2114852
131677,merge,503.154993057251,2072872
131677,hybrid,677.556037902832,2115944
131814,merge,508.35609436035156,2075582
131814,hybrid,561.1720085144043,2118616
131927,merge,529.4311046600342,2077363
131927,hybrid,477.3449897766113,2120247
132004,merge,558.3810806274414,2078628
132004,hybrid,480.75318336486816,2121524
132112,merge,672.7690696716309,2080415
132112,hybrid,542.8078174591064,2123209
132190,merge,513.7588977813721,2082265
132190,hybrid,479.63500022888184,2124730
132268,merge,510.88809967041016,2083326
132268,hybrid,482.2731018066406,2125797
132442,merge,612.9710674285889,2086522
132442,hybrid,483.52694511413574,2128800
132507,merge,592.8158760070801,2087393
132507,hybrid,1228.6248207092285,2129779
132632,merge,561.7432594299316,2089778
132632,hybrid,461.6739749908447,2131942
132662,merge,479.71129417419434,2090049
132662,hybrid,790.1360988616943,2132135
132804,merge,520.8938121795654,2092925
132804,hybrid,494.2049980163574,2134853
132927,merge,479.66504096984863,2094887
132927,hybrid,457.27062225341797,2136659
132962,merge,527.6222229003906,2095191
132962,hybrid,458.8441848754883,2136872
133092,merge,672.8291511535645,2097464
133092,hybrid,461.3308906555176,2139221
133154,merge,489.53723907470703,2099040
133154,hybrid,460.93273162841797,2140486
133335,merge,534.3239307403564,2101819
133335,hybrid,520.2322006225586,2143240
133405,merge,487.6439571380615,2103348
133405,hybrid,458.59694480895996,2144643
133499,merge,663.2251739501953,2104440
133499,hybrid,465.58690071105957,2145685
133565,merge,520.9708213806152,2105963
133565,hybrid,470.60489654541016,2147113
133732,merge,480.5030822753906,2109102
133732,hybrid,464.33496475219727,2150116
133764,merge,480.8821678161621,2109411
133764,hybrid,464.48302268981934,2150451
133868,merge,484.65991020202637,2110865
133868,hybrid,456.8629264831543,2151920
133951,merge,482.8329086303711,2112355
133951,hybrid,453.48095893859863,2153209
134147,merge,495.4819679260254,2115864
134147,hybrid,467.9849147796631,2156439
134190,merge,500.7050037384033,2116939
134190,hybrid,459.2750072479248,2157570
134286,merge,484.24220085144043,2118418
134286,hybrid,453.29999923706055,2158881
134419,merge,483.9799404144287,2120962
134419,hybrid,460.48903465270996,2161315
134505,merge,476.14002227783203,2122092
134505,hybrid,453.76086235046387,2162449
134592,merge,476.7730236053467,2123728
134592,hybrid,459.0630531311035,2163959
134665,merge,482.6159477233887,2124989
134665,hybrid,463.0920886993408,2165134
134795,merge,483.04009437561035,2127103
134795,hybrid,456.6960334777832,2167062
134859,merge,492.1412467956543,2128088
134859,hybrid,472.35894203186035,2167984
135013,merge,485.67724227905273,2130946
135013,hybrid,477.9400825500488,2170642
135139,merge,483.4480285644531,2133250
135139,hybrid,459.1178894042969,2172833
135168,merge,484.82513427734375,2133735
135168,hybrid,462.04185485839844,2173260
135326,merge,489.24803733825684,2136724
135326,hybrid,460.22677421569824,2176099
135385,merge,486.1631393432617,2137707
135385,hybrid,455.56092262268066,2177128
135520,merge,486.53388023376465,2139923
135520,hybrid,473.48713874816895,2179199
135641,merge,484.83824729919434,2142129
135641,hybrid,456.6061496734619,2181089
135703,merge,489.00580406188965,2143125
135703,hybrid,465.05117416381836,2182149
135820,merge,487.51211166381836,2145432
135820,hybrid,459.949254989624,2184276
135887,merge,481.8859100341797,2146480
135887,hybrid,465.5261039733887,2185265
135965,merge,491.4102554321289,2147825
135965,hybrid,468.60623359680176,2186583
136124,merge,490.9541606903076,2150333
136124,hybrid,469.2492485046387,2188953
136233,merge,491.71900749206543,2152220
136233,hybrid,481.03880882263184,2190722
136263,merge,496.95801734924316,2152910
136263,hybrid,468.0910110473633,2191383
136433,merge,498.6691474914551,2156120
136433,hybrid,460.14881134033203,2194319
136523,merge,509.42301750183105,2157184
136523,hybrid,469.41208839416504,2195451
136643,merge,493.33786964416504,2159493
136643,hybrid,468.80602836608887,2197703
136720,merge,491.70613288879395,2160751
136720,hybrid,471.99416160583496,2198830
136761,merge,490.8750057220459,2161393
136761,hybrid,464.8118019104004,2199302
136863,merge,488.5849952697754,2163331
136863,hybrid,469.3889617919922,2201227
136995,merge,487.6668453216553,2165379
136995,hybrid,473.25587272644043,2203224
137078,merge,496.2770938873291,2167221
137078,hybrid,479.16507720947266,2204850
137203,merge,492.97308921813965,2168889
137203,hybrid,463.01889419555664,2206402
137298,merge,491.50705337524414,2170900
137298,hybrid,464.85304832458496,2208416
137382,merge,507.60769844055176,2172603
137382,hybrid,473.1419086456299,2209748
137513,merge,490.60988426208496,2174629
137513,hybrid,470.12877464294434,2211937
137590,merge,493.4802055358887,2176055
137590,hybrid,473.35219383239746,2213237
137679,merge,495.1810836791992,2177603
137679,hybrid,473.7269878387451,2214669
137756,merge,492.4740791320801,2179123
137756,hybrid,470.8077907562256,2216040
137867,merge,500.90885162353516,2180778
137867,hybrid,485.9158992767334,2217677
138001,merge,509.51170921325684,2182923
138001,hybrid,482.590913772583,2219781
138123,merge,493.17407608032227,2184924
138123,hybrid,471.1928367614746,2221528
138239,merge,492.1681880950928,2187148
138239,hybrid,477.92506217956543,2223740
138343,merge,500.3640651702881,2188753
138343,hybrid,474.31015968322754,2225191
138438,merge,496.27685546875,2190977
138438,hybrid,472.6448059082031,2227238
138499,merge,498.08716773986816,2191652
138499,hybrid,470.6878662109375,2228022
138628,merge,498.8553524017334,2193676
138628,hybrid,470.1869487762451,2229902
138697,merge,496.4432716369629,2195373
138697,hybrid,473.2959270477295,2231306
138796,merge,502.56896018981934,2197186
138796,hybrid,473.34814071655273,2233005
138924,merge,498.7640380859375,2199403
138924,hybrid,472.08571434020996,2235155
139033,merge,508.8391304016113,2200773
139033,hybrid,487.7192974090576,2236657
139097,merge,500.3173351287842,2202109
139097,hybrid,471.5611934661865,2237787
139232,merge,516.9510841369629,2204252
139232,hybrid,470.566987991333,2239619
139286,merge,510.5102062225342,2205188
139286,hybrid,487.3230457305908,2240582
139418,merge,510.2241039276123,2207597
139418,hybrid,480.98087310791016,2243077
139489,merge,498.86202812194824,2208779
139489,hybrid,474.5309352874756,2244127
139609,merge,504.8692226409912,2211032
139609,hybrid,478.5897731781006,2246200
139690,merge,500.63300132751465,2212471
139690,hybrid,478.79815101623535,2247475
139753,merge,501.6787052154541,2213735
139753,hybrid,477.3058891296387,2248709
139856,merge,506.49523735046387,2215494
139856,hybrid,479.7649383544922,2250397
139954,merge,514.4634246826172,2217405
139954,hybrid,488.23022842407227,2252187
140052,merge,502.7792453765869,2218846
140052,hybrid,477.1687984466553,2253608
140158,merge,501.8470287322998,2220634
140158,hybrid,481.7931652069092,2255164
140332,merge,505.92899322509766,2223840
140332,hybrid,486.1609935760498,2258187
140356,merge,503.4139156341553,2224473
140356,hybrid,480.363130569458,2258840
140479,merge,503.7257671356201,2226250
140479,hybrid,484.2519760131836,2260577
140648,merge,509.2780590057373,2228915
140648,hybrid,476.60088539123535,2263069
140682,merge,505.8307647705078,2229891
140682,hybrid,482.2549819946289,2263937
140845,merge,526.7438888549805,2232554
140845,hybrid,491.26505851745605,2266625
140947,merge,505.6591033935547,2234397
140947,hybrid,496.0150718688965,2268322
141042,merge,512.4821662902832,2236172
141042,hybrid,479.9468517303467,2269827
141140,merge,508.162260055542,2237297
141140,hybrid,486.4931106567383,2270993
141224,merge,507.94410705566406,2239352
141224,hybrid,487.52689361572266,2272839
141320,merge,506.4098834991455,2240737
141320,hybrid,480.0000190734863,2274115
141392,merge,509.0150833129883,2242277
141392,hybrid,481.2600612640381,2275740
141475,merge,506.06393814086914,2243991
141475,hybrid,479.48598861694336,2277268
141624,merge,505.89704513549805,2246188
141624,hybrid,484.91859436035156,2279319
141706,merge,510.6532573699951,2247610
141706,hybrid,492.9852485656738,2280731
141772,merge,527.1081924438477,2248595
141772,hybrid,487.9038333892822,2281645
141869,merge,507.4760913848877,2250411
141869,hybrid,484.3258857727051,2283325
142049,merge,510.7710361480713,2253696
142049,hybrid,483.7009906768799,2286409
142116,merge,508.7289810180664,2254948
142116,hybrid,485.490083694458,2287782
142209,merge,525.3970623016357,2256469
142209,hybrid,487.6360893249512,2288810
142312,merge,512.336015701294,2257865
142312,hybrid,491.41597747802734,2290308
142433,merge,515.7749652862549,2260178
142433,hybrid,497.5869655609131,2292500
142488,merge,507.2131156921387,2261245
142488,hybrid,484.93313789367676,2293492
142636,merge,507.8310966491699,2263859
142636,hybrid,485.86010932922363,2295969
142749,merge,508.5272789001465,2265900
142749,hybrid,494.7521686553955,2297991
142845,merge,516.8130397796631,2267773
142845,hybrid,488.6059761047363,2299553
142935,merge,510.2550983428955,2269282
142935,hybrid,490.4589653015137,2301150
143041,merge,510.79702377319336,2271002
143041,hybrid,486.88387870788574,2302776
143143,merge,518.7766551971436,2272144
143143,hybrid,489.3970489501953,2303700
143204,merge,509.2639923095703,2273753
143204,hybrid,493.14403533935547,2305293
143254,merge,525.9530544281006,2274747
143254,hybrid,498.3689785003662,2306270
143448,merge,518.6569690704346,2277600
143448,hybrid,488.6360168457031,2308912
143463,merge,517.1298980712891,2278026
143463,hybrid,499.63998794555664,2309384
143560,merge,531.5711498260498,2280032
143560,hybrid,492.0499324798584,2311131
143674,merge,511.768102645874,2281915
143674,hybrid,498.3386993408203,2312987
143776,merge,516.6211128234863,2283928
143776,hybrid,490.27085304260254,2314861
143912,merge,521.2910175323486,2286108
143912,hybrid,492.89393424987793,2316919
143976,merge,522.4897861480713,2287383
143976,hybrid,504.4739246368408,2318098
144103,merge,518.845796585083,2289650
144103,hybrid,496.29902839660645,2320324
144176,merge,515.4249668121338,2290263
144176,hybrid,489.9790287017822,2321023
144329,merge,516.6311264038086,2293843
144329,hybrid,490.3442859649658,2324086
144361,merge,517.7760124206543,2293545
144361,hybrid,505.997896194458,2323958
144461,merge,516.9491767883301,2295802
144461,hybrid,493.4670925140381,2326035
144600,merge,524.9233245849609,2298216
144600,hybrid,501.0812282562256,2328265
144657,merge,525.5422592163086,2299250
144657,hybrid,494.6880340576172,2329170
144822,merge,521.1691856384277,2302023
144822,hybrid,498.06690216064453,2332051
144862,merge,534.9020957946777,2302663
144862,hybrid,516.6237354278564,2332509
145042,merge,521.8870639801025,2305658
145042,hybrid,498.9800453186035,2335425
145148,merge,525.8607864379883,2307919
145148,hybrid,497.71714210510254,2337513
145178,merge,517.7102088928223,2307962
145178,hybrid,498.9161491394043,2337627
145288,merge,519.1431045532227,2310140
145288,hybrid,495.6371784210205,2339580
145356,merge,538.6159420013428,2311187
145356,hybrid,510.0719928741455,2340628
145518,merge,524.0702629089355,2314285
145518,hybrid,495.76497077941895,2343455
145593,merge,523.4580039978027,2315397
145593,hybrid,498.57306480407715,2344669
145684,merge,535.053014755249,2316830
145684,hybrid,513.6280059814453,2345987
145787,merge,520.6799507141113,2319017
145787,hybrid,501.74689292907715,2347867
145907,merge,521.0170745849609,2320630
145907,hybrid,501.30581855773926,2349537
145952,merge,529.6218395233154,2321536
145952,hybrid,504.5011043548584,2350402
146054,merge,526.0920524597168,2323251
146054,hybrid,497.8628158569336,2351939
146167,merge,524.4998931884766,2325118
146167,hybrid,509.15980339050293,2353785
146325,merge,531.3620567321777,2327822
146325,hybrid,514.862060546875,2356261
146418,merge,537.2631549835205,2329437
146418,hybrid,515.8441066741943,2357899
146490,merge,527.3630619049072,2330956
146490,hybrid,499.9501705169678,2359248
146588,merge,530.3952693939209,2332954
146588,hybrid,500.60009956359863,2360954
146725,merge,526.7009735107422,2334989
146725,hybrid,505.871057510376,2363022
146830,merge,530.0858020782471,2337481
146830,hybrid,506.85906410217285,2365326
146878,merge,530.0350189208984,2337521
146878,hybrid,502.54058837890625,2365513
146955,merge,528.0780792236328,2339348
146955,hybrid,500.84900856018066,2367141
147056,merge,528.404951095581,2340880
147056,hybrid,504.70805168151855,2368555
147161,merge,528.5172462463379,2342858
147161,hybrid,502.7499198913574,2370424
147254,merge,525.2079963684082,2344536
147254,hybrid,510.00094413757324,2372053
147404,merge,527.48703956604,2346991
147404,hybrid,505.7520866394043,2374492
147524,merge,530.817985534668,2348921
147524,hybrid,504.2099952697754,2376096
147575,merge,538.2201671600342,2349685
147575,hybrid,516.9222354888916,2377024
147720,merge,537.261962890625,2352068
147720,hybrid,505.45573234558105,2379226
147813,merge,539.8387908935547,2353905
147813,hybrid,524.3151187896729,2380688
147916,merge,531.1858654022217,2356258
147916,hybrid,509.6261501312256,2383111
147980,merge,529.2232036590576,2357100
147980,hybrid,514.5649909973145,2383925
148112,merge,532.5219631195068,2359140
148112,hybrid,507.40885734558105,2385773
148224,merge,531.1670303344727,2361375
148224,hybrid,505.7330131530762,2387974
148288,merge,533.7750911712646,2362668
148288,hybrid,510.97607612609863,2389187
148449,merge,536.3800525665283,2364929
148449,hybrid,507.9360008239746,2391234
148476,merge,533.8120460510254,2365680
148476,hybrid,509.6111297607422,2391933
148608,merge,536.715030670166,2368060
148608,hybrid,508.0761909484863,2394301
148686,merge,542.6592826843262,2369831
148686,hybrid,511.48414611816406,2395821
148833,merge,560.9939098358154,2371849
148833,hybrid,549.6969223022461,2397792
148889,merge,533.4110260009766,2372958
148889,hybrid,509.3798637390137,2398765
149048,merge,555.6910037994385,2375561
149048,hybrid,518.9261436462402,2401243
149135,merge,539.6218299865723,2377206
149135,hybrid,516.4008140563965,2402754
149201,merge,541.9049263000488,2378196
149201,hybrid,519.1347599029541,2403896
149263,merge,542.125940322876,2379619
149263,hybrid,516.7920589447021,2405067
149396,merge,535.8321666717529,2381609
149396,hybrid,513.8089656829834,2407031
149540,merge,548.652172088623,2384316
149540,hybrid,525.3586769104004,2409410
149600,merge,542.9959297180176,2385110
149600,hybrid,520.2960968017578,2410312
149684,merge,540.9181118011475,2386677
149684,hybrid,517.0552730560303,2411827
149796,merge,560.2591037750244,2388890
149796,hybrid,532.5632095336914,2413886
149874,merge,571.2368488311768,2389625
149874,hybrid,514.833927154541,2414578
150048,merge,539.7660732269287,2393453
150048,hybrid,521.7866897583008,2418053
150093,merge,567.0261383056641,2393915
150093,hybrid,525.4068374633789,2418717
150209,merge,540.600061416626,2396370
150209,hybrid,522.8538513183594,2421036
150290,merge,556.2810897827148,2397492
150290,hybrid,519.1431045532227,2421964
150357,merge,543.0939197540283,2398554
150357,hybrid,515.5940055847168,2422974
150469,merge,545.7217693328857,2400533
150469,hybrid,523.2880115509033,2424759
150620,merge,541.4879322052002,2402819
150620,hybrid,516.7007446289062,2426855
150680,merge,539.2360687255859,2403858
150680,hybrid,518.5737609863281,2427997
