dimension,edges,isDirectional,minWeight,maxWeight,queue,graphInput,time
108,0,False,0,1,heap,adjMatrix,0.007867813110351562
108,0,False,0,1,array,adjList,0.0021457672119140625
108,0,False,0,1,array,adjMatrix,0.008106231689453125
109,0,False,0,1,heap,adjList,0.00095367431640625
109,0,False,0,1,heap,adjMatrix,0.010967254638671875
109,0,False,0,1,array,adjList,0.00095367431640625
109,0,False,0,1,array,adjMatrix,0.013113021850585938
110,0,False,0,1,heap,adjList,0.00095367431640625
110,0,False,0,1,heap,adjMatrix,0.007867813110351562
110,0,False,0,1,array,adjList,0.0011920928955078125
110,0,False,0,1,array,adjMatrix,0.012159347534179688
111,0,False,0,1,heap,adjList,0.0011920928955078125
111,0,False,0,1,heap,adjMatrix,0.007867813110351562
111,0,False,0,1,array,adjList,0.00095367431640625
111,0,False,0,1,array,adjMatrix,0.015020370483398438
112,0,False,0,1,heap,adjList,0.0011920928955078125
112,0,False,0,1,heap,adjMatrix,0.007867813110351562
112,0,False,0,1,array,adjList,0.00095367431640625
112,0,False,0,1,array,adjMatrix,0.008106231689453125
113,0,False,0,1,heap,adjList,0.0
113,0,False,0,1,heap,adjMatrix,0.010967254638671875
113,0,False,0,1,array,adjList,0.0011920928955078125
113,0,False,0,1,array,adjMatrix,0.009059906005859375
114,0,False,0,1,heap,adjList,0.0019073486328125
114,0,False,0,1,heap,adjMatrix,0.010013580322265625
114,0,False,0,1,array,adjList,0.0019073486328125
114,0,False,0,1,array,adjMatrix,0.007867813110351562
115,0,False,0,1,heap,adjList,0.0007152557373046875
115,0,False,0,1,heap,adjMatrix,0.007867813110351562
115,0,False,0,1,array,adjList,0.00095367431640625
115,0,False,0,1,array,adjMatrix,0.015020370483398438
116,0,False,0,1,heap,adjList,0.0019073486328125
116,0,False,0,1,heap,adjMatrix,0.010013580322265625
116,0,False,0,1,array,adjList,0.00286102294921875
116,0,False,0,1,array,adjMatrix,0.009775161743164062
117,0,False,0,1,heap,adjList,0.00095367431640625
117,0,False,0,1,heap,adjMatrix,0.013113021850585938
117,0,False,0,1,array,adjList,0.0011920928955078125
117,0,False,0,1,array,adjMatrix,0.011920928955078125
118,0,False,0,1,heap,adjList,0.0007152557373046875
118,0,False,0,1,heap,adjMatrix,0.010967254638671875
118,0,False,0,1,array,adjList,0.00095367431640625
118,0,False,0,1,array,adjMatrix,0.012159347534179688
119,0,False,0,1,heap,adjList,0.0021457672119140625
119,0,False,0,1,heap,adjMatrix,0.010013580322265625
119,0,False,0,1,array,adjList,0.00095367431640625
119,0,False,0,1,array,adjMatrix,0.009059906005859375
120,0,False,0,1,heap,adjList,0.00095367431640625
120,0,False,0,1,heap,adjMatrix,0.007867813110351562
120,0,False,0,1,array,adjList,0.0011920928955078125
120,0,False,0,1,array,adjMatrix,0.008821487426757812
121,0,False,0,1,heap,adjList,0.00095367431640625
121,0,False,0,1,heap,adjMatrix,0.012874603271484375
121,0,False,0,1,array,adjList,0.0011920928955078125
121,0,False,0,1,array,adjMatrix,0.007867813110351562
122,0,False,0,1,heap,adjList,0.00286102294921875
122,0,False,0,1,heap,adjMatrix,0.008821487426757812
122,0,False,0,1,array,adjList,0.0021457672119140625
122,0,False,0,1,array,adjMatrix,0.01621246337890625
123,0,False,0,1,heap,adjList,0.0011920928955078125
123,0,False,0,1,heap,adjMatrix,0.008106231689453125
123,0,False,0,1,array,adjList,0.00095367431640625
123,0,False,0,1,array,adjMatrix,0.007867813110351562
124,0,False,0,1,heap,adjList,0.0019073486328125
124,0,False,0,1,heap,adjMatrix,0.010013580322265625
124,0,False,0,1,array,adjList,0.0019073486328125
124,0,False,0,1,array,adjMatrix,0.008106231689453125
125,0,False,0,1,heap,adjList,0.0
125,0,False,0,1,heap,adjMatrix,0.010967254638671875
125,0,False,0,1,array,adjList,0.00095367431640625
125,0,False,0,1,array,adjMatrix,0.007867813110351562
126,0,False,0,1,heap,adjList,0.0021457672119140625
126,0,False,0,1,heap,adjMatrix,0.009298324584960938
126,0,False,0,1,array,adjList,0.00095367431640625
126,0,False,0,1,array,adjMatrix,0.007867813110351562
127,0,False,0,1,heap,adjList,0.0
127,0,False,0,1,heap,adjMatrix,0.009059906005859375
127,0,False,0,1,array,adjList,0.0011920928955078125
127,0,False,0,1,array,adjMatrix,0.009059906005859375
128,0,False,0,1,heap,adjList,0.00095367431640625
128,0,False,0,1,heap,adjMatrix,0.007867813110351562
128,0,False,0,1,array,adjList,0.0011920928955078125
128,0,False,0,1,array,adjMatrix,0.012874603271484375
129,0,False,0,1,heap,adjList,0.0019073486328125
129,0,False,0,1,heap,adjMatrix,0.010967254638671875
129,0,False,0,1,array,adjList,0.0040531158447265625
129,0,False,0,1,array,adjMatrix,0.011920928955078125
130,0,False,0,1,heap,adjList,0.00095367431640625
130,0,False,0,1,heap,adjMatrix,0.010013580322265625
130,0,False,0,1,array,adjList,0.00095367431640625
130,0,False,0,1,array,adjMatrix,0.014781951904296875
131,0,False,0,1,heap,adjList,0.0030994415283203125
131,0,False,0,1,heap,adjMatrix,0.010013580322265625
131,0,False,0,1,array,adjList,0.0021457672119140625
131,0,False,0,1,array,adjMatrix,0.009298324584960938
132,0,False,0,1,heap,adjList,0.00095367431640625
132,0,False,0,1,heap,adjMatrix,0.010013580322265625
132,0,False,0,1,array,adjList,0.0040531158447265625
132,0,False,0,1,array,adjMatrix,0.009059906005859375
133,0,False,0,1,heap,adjList,0.00095367431640625
133,0,False,0,1,heap,adjMatrix,0.010013580322265625
133,0,False,0,1,array,adjList,0.0021457672119140625
133,0,False,0,1,array,adjMatrix,0.013113021850585938
134,0,False,0,1,heap,adjList,0.00095367431640625
134,0,False,0,1,heap,adjMatrix,0.009059906005859375
134,0,False,0,1,array,adjList,0.00095367431640625
134,0,False,0,1,array,adjMatrix,0.007867813110351562
135,0,False,0,1,heap,adjList,0.0019073486328125
135,0,False,0,1,heap,adjMatrix,0.009059906005859375
135,0,False,0,1,array,adjList,0.00095367431640625
135,0,False,0,1,array,adjMatrix,0.009059906005859375
136,0,False,0,1,heap,adjList,0.00095367431640625
136,0,False,0,1,heap,adjMatrix,0.009059906005859375
136,0,False,0,1,array,adjList,0.0019073486328125
136,0,False,0,1,array,adjMatrix,0.010251998901367188
137,0,False,0,1,heap,adjList,0.0021457672119140625
137,0,False,0,1,heap,adjMatrix,0.008821487426757812
137,0,False,0,1,array,adjList,0.0011920928955078125
137,0,False,0,1,array,adjMatrix,0.008821487426757812
138,0,False,0,1,heap,adjList,0.00286102294921875
138,0,False,0,1,heap,adjMatrix,0.009059906005859375
138,0,False,0,1,array,adjList,0.00095367431640625
138,0,False,0,1,array,adjMatrix,0.009775161743164062
139,0,False,0,1,heap,adjList,0.00095367431640625
139,0,False,0,1,heap,adjMatrix,0.010013580322265625
139,0,False,0,1,array,adjList,0.0019073486328125
139,0,False,0,1,array,adjMatrix,0.009059906005859375
140,0,False,0,1,heap,adjList,0.0030994415283203125
140,0,False,0,1,heap,adjMatrix,0.010013580322265625
140,0,False,0,1,array,adjList,0.0011920928955078125
140,0,False,0,1,array,adjMatrix,0.010013580322265625
141,0,False,0,1,heap,adjList,0.0007152557373046875
141,0,False,0,1,heap,adjMatrix,0.010013580322265625
141,0,False,0,1,array,adjList,0.00095367431640625
141,0,False,0,1,array,adjMatrix,0.009059906005859375
142,0,False,0,1,heap,adjList,0.0026226043701171875
142,0,False,0,1,heap,adjMatrix,0.010728836059570312
142,0,False,0,1,array,adjList,0.0019073486328125
142,0,False,0,1,array,adjMatrix,0.012874603271484375
143,0,False,0,1,heap,adjList,0.00095367431640625
143,0,False,0,1,heap,adjMatrix,0.010013580322265625
143,0,False,0,1,array,adjList,0.00095367431640625
143,0,False,0,1,array,adjMatrix,0.01621246337890625
144,0,False,0,1,heap,adjList,0.0026226043701171875
144,0,False,0,1,heap,adjMatrix,0.010013580322265625
144,0,False,0,1,array,adjList,0.00095367431640625
144,0,False,0,1,array,adjMatrix,0.010967254638671875
145,0,False,0,1,heap,adjList,0.0011920928955078125
145,0,False,0,1,heap,adjMatrix,0.010013580322265625
145,0,False,0,1,array,adjList,0.0011920928955078125
145,0,False,0,1,array,adjMatrix,0.010013580322265625
146,0,False,0,1,heap,adjList,0.0021457672119140625
146,0,False,0,1,heap,adjMatrix,0.011205673217773438
146,0,False,0,1,array,adjList,0.0016689300537109375
146,0,False,0,1,array,adjMatrix,0.010967254638671875
147,0,False,0,1,heap,adjList,0.00095367431640625
147,0,False,0,1,heap,adjMatrix,0.009059906005859375
147,0,False,0,1,array,adjList,0.00095367431640625
147,0,False,0,1,array,adjMatrix,0.010013580322265625
148,0,False,0,1,heap,adjList,0.0030994415283203125
148,0,False,0,1,heap,adjMatrix,0.010251998901367188
148,0,False,0,1,array,adjList,0.00095367431640625
148,0,False,0,1,array,adjMatrix,0.010967254638671875
149,0,False,0,1,heap,adjList,0.00095367431640625
149,0,False,0,1,heap,adjMatrix,0.010013580322265625
149,0,False,0,1,array,adjList,0.00095367431640625
149,0,False,0,1,array,adjMatrix,0.010013580322265625
150,0,False,0,1,heap,adjList,0.00095367431640625
150,0,False,0,1,heap,adjMatrix,0.008821487426757812
150,0,False,0,1,array,adjList,0.00095367431640625
150,0,False,0,1,array,adjMatrix,0.010013580322265625
151,0,False,0,1,heap,adjList,0.0021457672119140625
151,0,False,0,1,heap,adjMatrix,0.010967254638671875
151,0,False,0,1,array,adjList,0.00095367431640625
151,0,False,0,1,array,adjMatrix,0.009775161743164062
152,0,False,0,1,heap,adjList,0.0011920928955078125
152,0,False,0,1,heap,adjMatrix,0.010013580322265625
152,0,False,0,1,array,adjList,0.00095367431640625
152,0,False,0,1,array,adjMatrix,0.010013580322265625
153,0,False,0,1,heap,adjList,0.00286102294921875
153,0,False,0,1,heap,adjMatrix,0.013828277587890625
153,0,False,0,1,array,adjList,0.0019073486328125
153,0,False,0,1,array,adjMatrix,0.014066696166992188
154,0,False,0,1,heap,adjList,0.00095367431640625
154,0,False,0,1,heap,adjMatrix,0.010013580322265625
154,0,False,0,1,array,adjList,0.00095367431640625
154,0,False,0,1,array,adjMatrix,0.011205673217773438
155,0,False,0,1,heap,adjList,0.003814697265625
155,0,False,0,1,heap,adjMatrix,0.011682510375976562
155,0,False,0,1,array,adjList,0.00095367431640625
155,0,False,0,1,array,adjMatrix,0.010013580322265625
156,0,False,0,1,heap,adjList,0.0016689300537109375
156,0,False,0,1,heap,adjMatrix,0.012159347534179688
156,0,False,0,1,array,adjList,0.00095367431640625
156,0,False,0,1,array,adjMatrix,0.010013580322265625
157,0,False,0,1,heap,adjList,0.00095367431640625
157,0,False,0,1,heap,adjMatrix,0.010967254638671875
157,0,False,0,1,array,adjList,0.0011920928955078125
157,0,False,0,1,array,adjMatrix,0.011920928955078125
158,0,False,0,1,heap,adjList,0.0030994415283203125
158,0,False,0,1,heap,adjMatrix,0.011920928955078125
158,0,False,0,1,array,adjList,0.0019073486328125
158,0,False,0,1,array,adjMatrix,0.010967254638671875
159,0,False,0,1,heap,adjList,0.0021457672119140625
159,0,False,0,1,heap,adjMatrix,0.010967254638671875
159,0,False,0,1,array,adjList,0.0016689300537109375
159,0,False,0,1,array,adjMatrix,0.010013580322265625
160,0,False,0,1,heap,adjList,0.0030994415283203125
160,0,False,0,1,heap,adjMatrix,0.011682510375976562
160,0,False,0,1,array,adjList,0.00476837158203125
160,0,False,0,1,array,adjMatrix,0.015974044799804688
161,0,False,0,1,heap,adjList,0.0030994415283203125
161,0,False,0,1,heap,adjMatrix,0.012159347534179688
161,0,False,0,1,array,adjList,0.0021457672119140625
161,0,False,0,1,array,adjMatrix,0.010967254638671875
162,0,False,0,1,heap,adjList,0.0021457672119140625
162,0,False,0,1,heap,adjMatrix,0.010967254638671875
162,0,False,0,1,array,adjList,0.0021457672119140625
162,0,False,0,1,array,adjMatrix,0.010728836059570312
163,0,False,0,1,heap,adjList,0.0030994415283203125
163,0,False,0,1,heap,adjMatrix,0.010967254638671875
163,0,False,0,1,array,adjList,0.0019073486328125
163,0,False,0,1,array,adjMatrix,0.010967254638671875
164,0,False,0,1,heap,adjList,0.00286102294921875
164,0,False,0,1,heap,adjMatrix,0.012159347534179688
164,0,False,0,1,array,adjList,0.00095367431640625
164,0,False,0,1,array,adjMatrix,0.010967254638671875
165,0,False,0,1,heap,adjList,0.0019073486328125
165,0,False,0,1,heap,adjMatrix,0.01621246337890625
165,0,False,0,1,array,adjList,0.00095367431640625
165,0,False,0,1,array,adjMatrix,0.015020370483398438
166,0,False,0,1,heap,adjList,0.0040531158447265625
166,0,False,0,1,heap,adjMatrix,0.012159347534179688
166,0,False,0,1,array,adjList,0.0021457672119140625
166,0,False,0,1,array,adjMatrix,0.012159347534179688
167,0,False,0,1,heap,adjList,0.0016689300537109375
167,0,False,0,1,heap,adjMatrix,0.013113021850585938
167,0,False,0,1,array,adjList,0.0021457672119140625
167,0,False,0,1,array,adjMatrix,0.011920928955078125
168,0,False,0,1,heap,adjList,0.0021457672119140625
168,0,False,0,1,heap,adjMatrix,0.011205673217773438
168,0,False,0,1,array,adjList,0.00095367431640625
168,0,False,0,1,array,adjMatrix,0.01811981201171875
169,0,False,0,1,heap,adjList,0.00286102294921875
169,0,False,0,1,heap,adjMatrix,0.011682510375976562
169,0,False,0,1,array,adjList,0.00095367431640625
169,0,False,0,1,array,adjMatrix,0.010967254638671875
170,0,False,0,1,heap,adjList,0.003814697265625
170,0,False,0,1,heap,adjMatrix,0.013113021850585938
170,0,False,0,1,array,adjList,0.00095367431640625
170,0,False,0,1,array,adjMatrix,0.010967254638671875
171,0,False,0,1,heap,adjList,0.0021457672119140625
171,0,False,0,1,heap,adjMatrix,0.016689300537109375
171,0,False,0,1,array,adjList,0.0019073486328125
171,0,False,0,1,array,adjMatrix,0.012159347534179688
172,0,False,0,1,heap,adjList,0.0040531158447265625
172,0,False,0,1,heap,adjMatrix,0.012874603271484375
172,0,False,0,1,array,adjList,0.0021457672119140625
172,0,False,0,1,array,adjMatrix,0.012159347534179688
173,0,False,0,1,heap,adjList,0.0030994415283203125
173,0,False,0,1,heap,adjMatrix,0.017881393432617188
173,0,False,0,1,array,adjList,0.0030994415283203125
173,0,False,0,1,array,adjMatrix,0.012874603271484375
174,0,False,0,1,heap,adjList,0.0030994415283203125
174,0,False,0,1,heap,adjMatrix,0.014781951904296875
174,0,False,0,1,array,adjList,0.00286102294921875
174,0,False,0,1,array,adjMatrix,0.013828277587890625
175,0,False,0,1,heap,adjList,0.0030994415283203125
175,0,False,0,1,heap,adjMatrix,0.013113021850585938
175,0,False,0,1,array,adjList,0.00095367431640625
175,0,False,0,1,array,adjMatrix,0.011920928955078125
176,0,False,0,1,heap,adjList,0.00286102294921875
176,0,False,0,1,heap,adjMatrix,0.011920928955078125
176,0,False,0,1,array,adjList,0.0019073486328125
176,0,False,0,1,array,adjMatrix,0.012159347534179688
177,0,False,0,1,heap,adjList,0.0040531158447265625
177,0,False,0,1,heap,adjMatrix,0.015974044799804688
177,0,False,0,1,array,adjList,0.0019073486328125
177,0,False,0,1,array,adjMatrix,0.011920928955078125
178,0,False,0,1,heap,adjList,0.0030994415283203125
178,0,False,0,1,heap,adjMatrix,0.013113021850585938
178,0,False,0,1,array,adjList,0.00095367431640625
178,0,False,0,1,array,adjMatrix,0.011920928955078125
179,0,False,0,1,heap,adjList,0.0040531158447265625
179,0,False,0,1,heap,adjMatrix,0.016927719116210938
179,0,False,0,1,array,adjList,0.0030994415283203125
179,0,False,0,1,array,adjMatrix,0.013113021850585938
180,0,False,0,1,heap,adjList,0.0030994415283203125
180,0,False,0,1,heap,adjMatrix,0.013113021850585938
180,0,False,0,1,array,adjList,0.0050067901611328125
180,0,False,0,1,array,adjMatrix,0.014066696166992188
181,0,False,0,1,heap,adjList,0.004291534423828125
181,0,False,0,1,heap,adjMatrix,0.01621246337890625
181,0,False,0,1,array,adjList,0.013828277587890625
181,0,False,0,1,array,adjMatrix,0.01621246337890625
182,0,False,0,1,heap,adjList,0.0057220458984375
182,0,False,0,1,heap,adjMatrix,0.017881393432617188
182,0,False,0,1,array,adjList,0.0021457672119140625
182,0,False,0,1,array,adjMatrix,0.0591278076171875
183,0,False,0,1,heap,adjList,0.0050067901611328125
183,0,False,0,1,heap,adjMatrix,0.016927719116210938
183,0,False,0,1,array,adjList,0.0030994415283203125
183,0,False,0,1,array,adjMatrix,0.015020370483398438
184,0,False,0,1,heap,adjList,0.0050067901611328125
184,0,False,0,1,heap,adjMatrix,0.014781951904296875
184,0,False,0,1,array,adjList,0.0019073486328125
184,0,False,0,1,array,adjMatrix,0.012159347534179688
185,0,False,0,1,heap,adjList,0.005245208740234375
185,0,False,0,1,heap,adjMatrix,0.016689300537109375
185,0,False,0,1,array,adjList,0.0021457672119140625
185,0,False,0,1,array,adjMatrix,0.013113021850585938
186,0,False,0,1,heap,adjList,0.00286102294921875
186,0,False,0,1,heap,adjMatrix,0.012636184692382812
186,0,False,0,1,array,adjList,0.0021457672119140625
186,0,False,0,1,array,adjMatrix,0.013113021850585938
187,0,False,0,1,heap,adjList,0.00286102294921875
187,0,False,0,1,heap,adjMatrix,0.0171661376953125
187,0,False,0,1,array,adjList,0.0040531158447265625
187,0,False,0,1,array,adjMatrix,0.013113021850585938
188,0,False,0,1,heap,adjList,0.0030994415283203125
188,0,False,0,1,heap,adjMatrix,0.012874603271484375
188,0,False,0,1,array,adjList,0.0019073486328125
188,0,False,0,1,array,adjMatrix,0.014066696166992188
189,0,False,0,1,heap,adjList,0.0050067901611328125
189,0,False,0,1,heap,adjMatrix,0.026226043701171875
189,0,False,0,1,array,adjList,0.0030994415283203125
189,0,False,0,1,array,adjMatrix,0.015020370483398438
190,0,False,0,1,heap,adjList,0.0021457672119140625
190,0,False,0,1,heap,adjMatrix,0.019073486328125
190,0,False,0,1,array,adjList,0.0019073486328125
190,0,False,0,1,array,adjMatrix,0.014066696166992188
191,0,False,0,1,heap,adjList,0.00476837158203125
191,0,False,0,1,heap,adjMatrix,0.016927719116210938
191,0,False,0,1,array,adjList,0.00095367431640625
191,0,False,0,1,array,adjMatrix,0.014066696166992188
192,0,False,0,1,heap,adjList,0.0040531158447265625
192,0,False,0,1,heap,adjMatrix,0.016927719116210938
192,0,False,0,1,array,adjList,0.0030994415283203125
192,0,False,0,1,array,adjMatrix,0.025272369384765625
193,0,False,0,1,heap,adjList,0.0019073486328125
193,0,False,0,1,heap,adjMatrix,0.018835067749023438
193,0,False,0,1,array,adjList,0.007152557373046875
193,0,False,0,1,array,adjMatrix,0.015974044799804688
194,0,False,0,1,heap,adjList,0.0050067901611328125
194,0,False,0,1,heap,adjMatrix,0.01621246337890625
194,0,False,0,1,array,adjList,0.0030994415283203125
194,0,False,0,1,array,adjMatrix,0.012874603271484375
195,0,False,0,1,heap,adjList,0.0069141387939453125
195,0,False,0,1,heap,adjMatrix,0.0152587890625
195,0,False,0,1,array,adjList,0.0021457672119140625
195,0,False,0,1,array,adjMatrix,0.013113021850585938
196,0,False,0,1,heap,adjList,0.0030994415283203125
196,0,False,0,1,heap,adjMatrix,0.014781951904296875
196,0,False,0,1,array,adjList,0.0050067901611328125
196,0,False,0,1,array,adjMatrix,0.018835067749023438
197,0,False,0,1,heap,adjList,0.0030994415283203125
197,0,False,0,1,heap,adjMatrix,0.014066696166992188
197,0,False,0,1,array,adjList,0.0050067901611328125
197,0,False,0,1,array,adjMatrix,0.014066696166992188
198,0,False,0,1,heap,adjList,0.00286102294921875
198,0,False,0,1,heap,adjMatrix,0.013828277587890625
198,0,False,0,1,array,adjList,0.00095367431640625
198,0,False,0,1,array,adjMatrix,0.012636184692382812
199,0,False,0,1,heap,adjList,0.00095367431640625
199,0,False,0,1,heap,adjMatrix,0.013113021850585938
199,0,False,0,1,array,adjList,0.00095367431640625
199,0,False,0,1,array,adjMatrix,0.013113021850585938
200,0,False,0,1,heap,adjList,0.0019073486328125
200,0,False,0,1,heap,adjMatrix,0.014781951904296875
200,0,False,0,1,array,adjList,0.0030994415283203125
200,0,False,0,1,array,adjMatrix,0.019311904907226562
201,0,False,0,1,heap,adjList,0.0030994415283203125
201,0,False,0,1,heap,adjMatrix,0.015020370483398438
201,0,False,0,1,array,adjList,0.00095367431640625
201,0,False,0,1,array,adjMatrix,0.018835067749023438
202,0,False,0,1,heap,adjList,0.00286102294921875
202,0,False,0,1,heap,adjMatrix,0.014781951904296875
202,0,False,0,1,array,adjList,0.00095367431640625
202,0,False,0,1,array,adjMatrix,0.015020370483398438
203,0,False,0,1,heap,adjList,0.00286102294921875
203,0,False,0,1,heap,adjMatrix,0.015020370483398438
203,0,False,0,1,array,adjList,0.0021457672119140625
203,0,False,0,1,array,adjMatrix,0.016927719116210938
204,0,False,0,1,heap,adjList,0.0030994415283203125
204,0,False,0,1,heap,adjMatrix,0.014066696166992188
204,0,False,0,1,array,adjList,0.0019073486328125
204,0,False,0,1,array,adjMatrix,0.012874603271484375
205,0,False,0,1,heap,adjList,0.0016689300537109375
205,0,False,0,1,heap,adjMatrix,0.014066696166992188
205,0,False,0,1,array,adjList,0.00095367431640625
205,0,False,0,1,array,adjMatrix,0.013828277587890625
206,0,False,0,1,heap,adjList,0.0040531158447265625
206,0,False,0,1,heap,adjMatrix,0.014066696166992188
206,0,False,0,1,array,adjList,0.0021457672119140625
206,0,False,0,1,array,adjMatrix,0.014781951904296875
207,0,False,0,1,heap,adjList,0.005245208740234375
207,0,False,0,1,heap,adjMatrix,0.015020370483398438
207,0,False,0,1,array,adjList,0.00095367431640625
207,0,False,0,1,array,adjMatrix,0.013113021850585938
208,0,False,0,1,heap,adjList,0.0030994415283203125
208,0,False,0,1,heap,adjMatrix,0.016927719116210938
208,0,False,0,1,array,adjList,0.0016689300537109375
208,0,False,0,1,array,adjMatrix,0.014066696166992188
209,0,False,0,1,heap,adjList,0.0030994415283203125
209,0,False,0,1,heap,adjMatrix,0.0152587890625
209,0,False,0,1,array,adjList,0.0030994415283203125
209,0,False,0,1,array,adjMatrix,0.014066696166992188
210,0,False,0,1,heap,adjList,0.0030994415283203125
210,0,False,0,1,heap,adjMatrix,0.014781951904296875
210,0,False,0,1,array,adjList,0.0019073486328125
210,0,False,0,1,array,adjMatrix,0.013828277587890625
211,0,False,0,1,heap,adjList,0.0040531158447265625
211,0,False,0,1,heap,adjMatrix,0.01621246337890625
211,0,False,0,1,array,adjList,0.00095367431640625
211,0,False,0,1,array,adjMatrix,0.02002716064453125
212,0,False,0,1,heap,adjList,0.0040531158447265625
212,0,False,0,1,heap,adjMatrix,0.015020370483398438
212,0,False,0,1,array,adjList,0.0016689300537109375
212,0,False,0,1,array,adjMatrix,0.016927719116210938
213,0,False,0,1,heap,adjList,0.0030994415283203125
213,0,False,0,1,heap,adjMatrix,0.014066696166992188
213,0,False,0,1,array,adjList,0.0021457672119140625
213,0,False,0,1,array,adjMatrix,0.0152587890625
214,0,False,0,1,heap,adjList,0.0019073486328125
214,0,False,0,1,heap,adjMatrix,0.0171661376953125
214,0,False,0,1,array,adjList,0.00095367431640625
214,0,False,0,1,array,adjMatrix,0.015020370483398438
215,0,False,0,1,heap,adjList,0.00286102294921875
215,0,False,0,1,heap,adjMatrix,0.014066696166992188
215,0,False,0,1,array,adjList,0.00095367431640625
215,0,False,0,1,array,adjMatrix,0.0152587890625
216,0,False,0,1,heap,adjList,0.0019073486328125
216,0,False,0,1,heap,adjMatrix,0.014066696166992188
216,0,False,0,1,array,adjList,0.0011920928955078125
216,0,False,0,1,array,adjMatrix,0.014066696166992188
217,0,False,0,1,heap,adjList,0.00476837158203125
217,0,False,0,1,heap,adjMatrix,0.015020370483398438
217,0,False,0,1,array,adjList,0.0011920928955078125
217,0,False,0,1,array,adjMatrix,0.014066696166992188
218,0,False,0,1,heap,adjList,0.0030994415283203125
218,0,False,0,1,heap,adjMatrix,0.0171661376953125
218,0,False,0,1,array,adjList,0.0021457672119140625
218,0,False,0,1,array,adjMatrix,0.014066696166992188
219,0,False,0,1,heap,adjList,0.0021457672119140625
219,0,False,0,1,heap,adjMatrix,0.02002716064453125
219,0,False,0,1,array,adjList,0.0030994415283203125
219,0,False,0,1,array,adjMatrix,0.0152587890625
220,0,False,0,1,heap,adjList,0.00286102294921875
220,0,False,0,1,heap,adjMatrix,0.019073486328125
220,0,False,0,1,array,adjList,0.0021457672119140625
220,0,False,0,1,array,adjMatrix,0.0171661376953125
221,0,False,0,1,heap,adjList,0.0040531158447265625
221,0,False,0,1,heap,adjMatrix,0.015020370483398438
221,0,False,0,1,array,adjList,0.0021457672119140625
221,0,False,0,1,array,adjMatrix,0.019311904907226562
222,0,False,0,1,heap,adjList,0.0030994415283203125
222,0,False,0,1,heap,adjMatrix,0.019073486328125
222,0,False,0,1,array,adjList,0.0030994415283203125
222,0,False,0,1,array,adjMatrix,0.015735626220703125
223,0,False,0,1,heap,adjList,0.0019073486328125
223,0,False,0,1,heap,adjMatrix,0.015020370483398438
223,0,False,0,1,array,adjList,0.0016689300537109375
223,0,False,0,1,array,adjMatrix,0.018835067749023438
224,0,False,0,1,heap,adjList,0.0040531158447265625
224,0,False,0,1,heap,adjMatrix,0.0171661376953125
224,0,False,0,1,array,adjList,0.00095367431640625
224,0,False,0,1,array,adjMatrix,0.015020370483398438
225,0,False,0,1,heap,adjList,0.0030994415283203125
225,0,False,0,1,heap,adjMatrix,0.017881393432617188
225,0,False,0,1,array,adjList,0.00095367431640625
225,0,False,0,1,array,adjMatrix,0.0152587890625
226,0,False,0,1,heap,adjList,0.0040531158447265625
226,0,False,0,1,heap,adjMatrix,0.018835067749023438
226,0,False,0,1,array,adjList,0.0019073486328125
226,0,False,0,1,array,adjMatrix,0.014066696166992188
227,0,False,0,1,heap,adjList,0.0030994415283203125
227,0,False,0,1,heap,adjMatrix,0.018835067749023438
227,0,False,0,1,array,adjList,0.007152557373046875
227,0,False,0,1,array,adjMatrix,0.017881393432617188
228,0,False,0,1,heap,adjList,0.0030994415283203125
228,0,False,0,1,heap,adjMatrix,0.02193450927734375
228,0,False,0,1,array,adjList,0.0073909759521484375
228,0,False,0,1,array,adjMatrix,0.014781951904296875
229,0,False,0,1,heap,adjList,0.0040531158447265625
229,0,False,0,1,heap,adjMatrix,0.02193450927734375
229,0,False,0,1,array,adjList,0.003814697265625
229,0,False,0,1,array,adjMatrix,0.018835067749023438
230,0,False,0,1,heap,adjList,0.00286102294921875
230,0,False,0,1,heap,adjMatrix,0.0209808349609375
230,0,False,0,1,array,adjList,0.00286102294921875
230,0,False,0,1,array,adjMatrix,0.015735626220703125
231,0,False,0,1,heap,adjList,0.0040531158447265625
231,0,False,0,1,heap,adjMatrix,0.016927719116210938
231,0,False,0,1,array,adjList,0.0007152557373046875
231,0,False,0,1,array,adjMatrix,0.015974044799804688
232,0,False,0,1,heap,adjList,0.003814697265625
232,0,False,0,1,heap,adjMatrix,0.020265579223632812
232,0,False,0,1,array,adjList,0.0021457672119140625
232,0,False,0,1,array,adjMatrix,0.015735626220703125
233,0,False,0,1,heap,adjList,0.009059906005859375
233,0,False,0,1,heap,adjMatrix,0.0209808349609375
233,0,False,0,1,array,adjList,0.0021457672119140625
233,0,False,0,1,array,adjMatrix,0.014781951904296875
234,0,False,0,1,heap,adjList,0.0040531158447265625
234,0,False,0,1,heap,adjMatrix,0.023126602172851562
234,0,False,0,1,array,adjList,0.0019073486328125
234,0,False,0,1,array,adjMatrix,0.014781951904296875
235,0,False,0,1,heap,adjList,0.0030994415283203125
235,0,False,0,1,heap,adjMatrix,0.02288818359375
235,0,False,0,1,array,adjList,0.0040531158447265625
235,0,False,0,1,array,adjMatrix,0.022172927856445312
236,0,False,0,1,heap,adjList,0.0040531158447265625
236,0,False,0,1,heap,adjMatrix,0.03910064697265625
